user_id,purchased_bins_cnt
700695,3
1163279,6
1138775,2
1611111,2
1129007,3
865207,3
915396,2
693629,3
1141584,2
455692,2
1909960,3
992470,16
1833076,3
1098113,2
1353223,3
1066345,2
1206380,2
1261906,2
1024948,3
205407,2
1000137,2
1378354,2
1142156,2
1407484,2
913467,4
1131046,2
1253081,3
1140532,2
1184070,2
1615200,2
1538613,2
1010002,3
1864774,2
1036214,6
875302,3
1222549,2
1819903,2
1388726,3
1163577,2
586678,3
214192,2
717954,2
1143248,2
746685,3
1623908,2
1810121,2
984224,2
1098140,2
2054602,2
1172116,2
1823872,3
1463980,2
1128884,3
422257,3
201229,3
1603017,2
1819096,2
1803537,2
588579,2
1147815,2
1678918,2
1144817,4
933927,3
190498,2
738155,2
105441,2
930425,3
695697,4
694887,2
1139576,3
1191991,4
432638,2
1169780,5
1142575,5
1839696,2
184034,3
155861,3
1144792,4
1529479,2
1102093,5
1146327,2
1518536,2
1155271,2
1477172,2
1001839,3
914578,3
717218,2
705888,2
363642,2
206548,3
913931,2
1088081,2
733964,4
935277,2
699754,2
1249456,2
761866,3
1318418,5
703228,4
1009603,2
1189927,3
190315,2
910711,7
175686,7
1887927,2
1854529,2
1176396,3
704897,3
693349,2
1207606,2
1103071,3
1195339,2
1498152,3
966950,3
1620349,2
185955,3
1722479,2
726786,2
1368257,2
642662,3
188230,6
170807,3
1109060,4
703336,3
1146808,2
970344,12
558474,2
697378,7
105231,4
1841449,2
1797544,2
1174901,2
741057,5
1805410,2
1105217,2
1013080,3
196974,2
1621748,4
116803,3
711764,6
736331,2
1040093,2
1722014,2
1147460,2
1043570,2
565025,13
1854602,2
729210,2
1146809,2
1118423,4
1141695,2
1296682,2
1863368,3
1147108,2
1281814,2
422299,2
1339866,2
1373590,2
675301,3
205201,2
1203947,2
705911,2
1518325,2
1136431,2
730421,4
1157536,2
1135412,3
188504,2
209483,2
195215,2
1320129,3
553727,2
683199,2
1969288,2
706233,2
1168838,2
1108789,2
1154568,2
709029,4
165825,3
169259,7
702010,3
1567250,2
170525,2
1167123,2
1130456,4
721491,3
753050,3
1107187,2
1212216,2
391181,5
1132161,4
1157026,2
110301,2
693775,3
707965,2
708382,2
1298490,3
185564,2
2060678,2
966622,3
1620869,2
1009968,5
206627,2
932498,2
177981,3
169716,2
712103,2
1598699,3
1067807,3
1330374,2
1561384,6
1188137,3
1047563,2
1384632,2
1340420,2
103432,7
1176207,2
720800,2
1363059,2
203456,3
76488,2
706548,2
1134063,2
189480,3
1113049,2
163160,2
181145,5
188351,7
1370212,2
1145530,2
152262,2
694849,2
735216,5
1810304,2
1861092,2
205946,4
207663,2
1348667,2
1171671,2
1285105,2
1039725,4
1028261,2
1378628,3
1011334,2
933988,3
1145354,3
733250,2
984740,2
891234,3
1111778,2
694256,2
649819,2
1226613,2
666995,2
1546528,4
1043452,2
1623955,8
1658546,4
1096005,2
717300,4
723933,2
1166824,2
188715,3
1266275,2
1148335,3
1594726,2
209948,2
1752699,2
1836456,2
188409,2
1583395,2
206644,2
1023573,2
1391868,2
209830,2
1301631,2
1777216,4
718874,2
190084,2
712692,2
1165951,3
1846124,3
204010,2
1064646,2
754995,2
987642,4
1104512,2
1390018,2
836396,2
944232,2
172865,2
747981,2
1334226,2
1747922,2
1504509,2
182419,2
744189,2
1057177,2
1301247,3
699757,2
990222,2
706560,2
1002399,2
1955668,2
1248311,2
1149699,2
1262983,2
709224,2
714194,3
196996,4
1331842,2
174279,2
1041736,2
1783602,2
213672,2
713760,3
1130170,3
696807,2
871177,3
109085,2
885977,2
1141934,3
727585,2
1804244,4
1593019,2
1107961,2
1556222,2
1153850,6
1491203,2
1034152,2
911797,2
1175558,2
1129015,2
203776,2
1316601,6
1634848,2
1262328,2
834427,2
103998,3
692957,5
1854992,2
1148148,3
1618890,3
698835,3
1822928,2
1112080,2
744228,3
1023319,2
1072695,3
691646,2
1590235,2
1228856,2
727365,2
720983,3
1632422,3
1856152,2
186894,2
1066396,3
1141546,4
1619315,4
1798177,2
1604097,2
768366,2
104460,2
698984,2
189918,3
1433594,2
186814,2
643481,2
206603,4
166165,2
996161,2
707438,3
1051776,3
1727801,2
680688,5
203385,3
1389062,3
176650,2
164276,2
1607436,2
1014758,3
707650,3
1376645,2
200194,2
1107901,2
661399,2
601825,4
1607532,2
695200,2
2117577,3
174360,3
1867944,3
198721,2
1341380,2
733354,4
1484566,2
192337,2
1639425,2
1164866,2
711093,4
698246,3
1359523,2
731150,2
1708909,2
1030612,5
1388373,2
1631005,2
698065,4
1158796,2
103817,2
1003625,3
823564,2
711160,3
706166,2
1142359,2
1491189,2
1133225,3
1198977,2
718013,2
1546200,2
1133253,2
1134095,3
699369,2
1569453,3
943837,2
731616,3
1648437,2
749564,2
1091305,5
1005087,2
1115385,2
1138845,2
1133402,3
1202677,3
727592,2
164040,2
790562,2
204059,2
1680985,3
1124047,4
1797557,2
204743,2
495235,2
1021265,2
743126,4
722709,2
1620194,2
1351965,3
1002417,3
1141299,2
1192000,2
185566,6
1569355,2
1222309,4
1738505,2
1332245,2
706804,2
638890,5
1185164,2
740179,2
694518,3
1597295,4
277692,2
1205412,2
1825909,2
1851645,2
404694,3
1719854,2
1600678,2
724903,2
190036,3
1100141,3
1822746,3
395844,2
731650,2
712426,6
1304927,3
1606140,2
1131894,2
810200,3
1392788,2
1091093,2
1538787,2
201163,2
726621,2
1150379,2
1499420,2
1557590,2
1162253,2
1836636,3
1211427,2
952416,2
1214602,3
1853066,2
1047448,4
1314274,2
1280896,3
1233728,4
1172518,2
1144798,2
649377,2
1023318,3
1175934,2
177634,2
1179868,2
1817078,2
1175345,2
470696,2
186258,8
1505323,3
1802465,2
1131973,2
723549,2
1062361,3
1346712,2
1596150,5
1851150,2
1226230,2
787809,2
1574348,2
1136601,2
1322293,2
1763932,2
913310,2
1156220,2
941463,2
1774652,2
1319621,2
1139445,3
1499855,2
645350,2
209297,4
1585597,2
465341,3
729837,3
935828,3
104328,3
931951,2
1798645,2
1136529,3
1268824,2
1391544,2
1138930,2
1093735,4
1267771,2
1366183,2
1536161,4
1514030,4
1486215,2
194255,2
1374368,2
714345,2
705771,2
643277,2
1852728,2
692339,4
168211,2
1806218,2
196530,5
193064,2
1128440,2
1005772,2
1010606,3
1078186,2
1043971,2
721822,5
2000298,2
1505786,3
1832520,2
1852019,2
1119065,2
1033450,2
744025,3
1816397,2
1808350,3
1107009,2
1602418,2
352380,2
208361,5
105621,3
224575,3
190830,2
1211300,3
162032,3
732845,2
1685153,2
200276,2
894667,3
1068388,2
1857619,2
746749,2
169162,2
1096722,3
740767,2
1648608,2
1343372,2
1164493,7
994079,4
1642747,2
347145,2
1492724,2
1842951,2
1136614,3
203753,2
713776,2
189089,2
1637798,2
722517,3
987435,4
708794,2
204231,2
1619165,2
1821315,2
677661,2
2084777,2
1324334,2
1192008,2
109049,4
2065388,2
106436,2
190028,5
1138452,2
206999,2
1720806,2
1249077,2
1157299,2
1332864,3
690365,4
1021099,2
713044,4
208903,3
1178077,3
209647,7
175007,3
1256677,2
1986781,2
706994,2
183572,2
194711,3
1852706,2
1857654,2
1612766,3
1104623,2
722724,2
1136192,2
1007954,3
1619368,3
1477356,3
690544,2
721391,5
1640202,2
1131398,2
758496,3
205351,2
1071013,2
982921,2
1792151,3
1083485,2
1006456,2
710484,2
706439,2
1635908,2
1811107,2
1324783,2
1547832,3
661802,2
977073,2
1207649,2
1145348,2
190983,2
708945,2
1044865,2
228561,2
184398,2
412354,2
999934,2
103474,2
726827,2
1795532,3
1095935,5
1307026,2
1854913,2
1822315,2
1124067,3
1225642,2
197106,3
977769,3
1556418,2
172146,2
1418325,2
201685,2
162694,2
1773539,2
1596213,2
1332231,2
672897,2
719403,2
189053,2
1301475,2
1168572,2
1805484,2
1131766,3
224401,2
972634,5
1155864,5
177288,2
1513227,2
738890,2
1590906,2
1392559,3
744853,4
1003031,2
1623206,2
935423,2
1395090,3
1012631,4
743956,2
182327,3
716742,5
694465,4
1776024,2
1247327,2
1172460,2
2067610,2
492377,2
188072,3
1914332,2
1133717,2
730641,3
1848098,2
1039483,2
512824,2
1856575,2
720840,5
1194255,2
1299339,3
905353,2
1119205,3
1143622,2
183974,2
967977,3
204254,2
1017828,5
234586,2
1152680,2
161848,8
962216,2
1064926,2
1140400,2
1482420,2
1143093,3
643217,2
124554,2
793392,2
1187277,3
193907,2
190739,3
1853826,3
596458,3
1646663,2
1491103,2
1093278,2
418897,3
1225105,2
1784349,2
1608413,3
1012345,2
1084619,7
690441,2
1158648,2
695256,5
1148913,3
1858042,2
811860,2
717381,5
213569,2
1142544,4
1407418,2
1115155,2
1109487,4
1194981,2
1574835,2
731066,2
784496,4
1104563,2
704062,2
1121225,4
1032813,2
1615782,2
208240,2
222036,2
725672,3
210244,3
229801,2
103277,11
694563,4
197092,2
214788,2
706728,4
1378389,2
690391,2
1187740,2
1043946,2
1544145,2
219476,3
1251622,4
889506,2
1079074,2
1243488,2
196852,3
208679,3
1793888,2
1197262,4
1128523,3
1141736,2
714203,2
1241283,2
1055866,2
714802,2
716732,2
1921445,2
593047,2
185029,5
1500395,2
1247287,4
401420,5
104149,2
1167763,2
1995145,2
1667962,6
1851491,2
2125019,2
1135500,2
1504747,3
1602957,2
1429218,4
1115434,2
1829961,2
736438,2
714619,2
1387516,2
656942,2
862078,2
999738,2
690678,3
1874083,2
1138687,2
713036,11
1334098,2
1553660,2
805817,2
695802,2
1553753,6
1346580,3
228436,2
945628,3
750856,2
1138149,5
1489070,2
1721641,3
206796,2
202809,3
638554,4
1265477,2
1083464,3
1580323,2
1018091,3
1256719,2
1036440,2
180894,2
700361,3
1088092,2
1734424,2
1085112,4
1488893,4
1019989,2
1138091,3
1221330,4
1473944,2
899598,4
1790544,2
1856966,2
1383049,3
1169852,3
749548,4
104711,4
1417784,2
1133406,3
725257,2
1281365,2
1759863,2
1618069,10
1129507,2
1754570,2
1609877,2
1825557,2
1097276,2
886298,2
969633,2
1086827,2
1586927,2
1753816,2
178922,2
208475,5
1112916,4
197352,2
201094,2
982295,2
748398,3
227852,5
1116138,5
842305,2
1023968,3
1669795,2
1494673,2
972215,2
1000808,2
1405967,2
640939,2
1334486,2
582484,2
1478663,7
713173,2
194758,2
1139733,2
194414,2
581069,2
1167876,2
1179851,3
1003903,2
716703,2
106286,2
695905,2
1108899,3
1352134,2
1230438,2
714604,3
1097076,2
164626,2
1148948,4
773480,2
1592283,2
1197948,2
1972461,2
1017950,5
86955,3
1154951,2
731875,4
1385632,2
1037945,2
712382,3
1830956,2
1725125,2
1013007,2
1140345,2
216413,2
730784,2
695780,3
1093382,2
194155,2
1167981,3
1609040,2
1191905,2
1129546,2
1590066,4
1817289,4
1852420,2
1374386,3
176466,5
1160115,2
1201603,2
1915767,2
203581,2
1857503,2
419068,3
171249,4
1157324,2
180547,2
1804124,2
725402,3
226935,2
1154898,3
1846104,2
1027598,2
1500355,5
1865389,2
1181397,4
175780,2
928841,5
1148767,4
1756253,2
258179,5
1182113,3
168967,2
952951,4
767616,3
1151321,2
178084,4
1906456,2
1161082,2
1397772,3
665600,2
1541763,2
1113237,3
1078397,4
640417,2
1033627,4
1039011,2
842822,2
176949,2
1636831,2
224564,2
1804993,3
1001115,3
205697,2
639841,2
201007,2
1135289,2
706806,2
721170,3
194756,2
1145577,2
991345,8
1817475,2
1144481,2
1171462,2
1161802,2
1598611,2
721059,3
190376,2
112014,3
207690,2
1146358,3
188993,2
1607770,2
1217312,2
717672,2
1687878,3
188528,2
1812352,2
1672658,2
718725,3
176118,2
1382539,2
724702,2
716694,3
188974,5
1590821,2
929311,3
1692465,3
2112296,2
1323265,2
707332,2
720336,3
725733,3
747980,2
1573157,2
418126,3
1840089,3
1110789,2
196160,2
1647908,2
1869269,2
907888,4
549842,3
404553,3
1715524,2
1639221,3
1174251,2
903854,2
415590,2
1154841,3
1626988,2
717239,2
921791,2
731225,2
1875359,5
1179084,2
1616717,2
708641,3
583634,2
1148207,2
1341809,2
1230052,2
1078110,3
1037108,2
1187402,2
1380512,2
105115,2
1859665,2
1275039,2
1812456,2
193087,3
1063313,2
718369,2
1029534,2
187305,3
171133,4
1595796,2
426597,3
1590479,2
1414427,2
189219,9
192438,2
1141795,4
214182,2
691034,2
937775,2
920040,2
1629295,2
745093,3
130028,2
1135151,3
738031,6
1112207,2
708012,7
929420,2
730128,2
201758,2
1132478,3
219601,5
1004165,2
1838459,2
1842113,3
1835846,2
1315570,2
109181,2
1149759,2
187073,3
1305440,2
167353,7
1358277,2
1061536,3
641599,3
1820286,2
1210357,2
1604331,2
189568,2
722275,2
737712,3
1010536,2
1143896,2
724164,3
463395,2
1502499,2
736573,6
707256,2
1185400,2
1795440,2
1495319,2
696155,3
986434,5
295309,2
976790,2
1341664,2
1018643,3
1015571,2
1139935,14
1149126,2
179631,2
190883,2
167802,2
717538,2
1157089,3
992372,2
1569467,2
1143258,2
1241041,3
1628184,2
190925,3
196927,2
176008,2
1237468,2
1838075,2
638467,2
1814034,2
1270410,2
1059999,3
723397,7
1764526,2
1478704,4
1824780,2
1138068,5
1627087,2
190142,2
1200610,3
1093116,3
719390,3
693035,2
724579,3
1845302,2
1640235,3
710111,2
1996446,2
174382,2
1067033,2
1854389,2
180999,2
1552921,3
1879032,2
1819713,2
692635,2
1809247,2
1154401,2
1955539,2
1820904,3
189233,7
1679008,3
1365884,2
718828,3
226174,2
1087104,2
1018529,3
1560597,2
1178137,4
1796415,3
705776,2
208329,3
1337686,2
1142588,2
204268,2
560041,2
654804,2
849932,4
1586977,2
1813666,2
1541406,2
1614725,2
170937,2
723514,2
1091482,2
170809,4
174345,2
1109239,2
1640602,2
170094,2
1638143,2
735776,2
1141894,2
1653007,3
1339917,3
107545,5
697918,2
415811,3
1119729,2
1102595,2
1018687,2
1151388,3
745769,2
176048,2
1037013,2
224671,2
710330,2
1563652,2
1811551,2
1623940,2
1154772,2
184597,2
1085572,3
1113257,2
253616,4
370046,3
1099534,2
951159,2
695619,2
1854564,2
1153276,2
113068,2
1038619,2
245570,2
1352774,2
724626,2
1012653,4
203522,3
1302611,2
1541047,2
167565,3
1486964,4
730219,2
2089255,2
104234,2
940406,3
617800,3
1581179,2
197338,2
722899,3
689660,3
1633149,2
1001672,2
1467697,3
882110,4
1801315,2
197691,2
1284078,2
1308407,2
1146551,3
912343,2
1349685,2
180391,8
1092453,2
1624332,2
1651905,2
2056245,2
1371443,2
1008638,2
1724865,2
717575,2
105506,2
193591,2
931868,7
1175671,2
769126,6
1060744,3
416975,2
1325852,3
1179146,2
207549,2
1336925,6
1044521,2
728289,3
1706440,2
1867225,2
1121575,2
1442809,2
1605042,3
174192,3
712338,2
2141881,2
1108455,2
210131,7
196452,2
1427811,2
192464,4
698872,4
968097,4
1234961,2
1652351,2
898227,3
1026615,2
728209,2
1036532,4
1205476,2
1931148,2
1061251,2
1851108,2
1155611,2
1635946,2
212149,2
1081113,3
1159859,3
729416,2
1069467,2
1493304,2
713913,2
912626,4
1176895,3
1144480,2
1667012,2
1033641,2
565713,2
1671510,2
1596125,2
2095948,2
1492805,3
460348,3
568738,3
167724,3
109510,3
357453,2
1139637,2
1143802,2
1055621,2
707669,6
406864,2
1868446,2
1130351,2
1646561,2
922382,4
749529,4
2095738,2
603343,2
721432,2
182860,3
1804971,5
879058,2
1190817,4
1379693,3
169600,3
86123,3
132543,6
1856211,2
1171928,2
716174,2
1464866,2
204720,6
396059,2
1636611,2
734440,2
1808710,2
189851,5
590349,2
728382,3
1364150,7
1045007,2
1627752,2
1570375,5
1046114,3
1850155,2
929691,2
1123781,2
1139649,3
706930,2
723685,2
693501,2
1160815,2
250920,2
1124712,2
1202434,2
1148836,2
196951,4
878511,2
1781448,2
1005157,6
161915,3
176770,2
76349,3
726113,2
329472,2
182168,5
711026,3
737664,3
913732,5
698329,5
1150767,7
182881,2
990350,3
1839253,2
1171479,3
1602781,2
1144722,2
960610,2
1100098,3
189605,2
217271,3
1047554,3
174604,2
1111884,2
687799,2
413810,2
1090227,3
23205,2
912384,2
721457,3
1645214,2
1135868,4
1383008,3
1140962,8
1044823,2
1723551,2
700373,2
1680428,2
212968,2
1825467,2
1768627,2
189766,2
1184293,3
745976,2
690616,3
723317,2
987863,2
1003437,2
749644,2
189444,2
734066,2
1138082,2
208141,3
1178544,2
732359,3
1102055,3
697898,3
208232,5
1141604,2
186615,2
1130133,2
1530004,2
1757246,2
194165,2
1857058,2
1479017,2
1316686,2
224374,3
1338489,2
180352,3
195077,3
423819,3
797148,5
1125656,2
1172386,2
168678,3
1132808,2
507092,2
1035418,7
1809225,2
1099097,4
868635,3
1382176,2
182391,4
751221,3
971862,3
192510,3
1138409,2
901386,2
130586,2
188329,3
1821683,2
1162823,3
1176331,2
103840,2
1306696,2
1146380,2
1068218,2
1757945,2
1852080,2
650351,3
1638406,2
1797490,2
1610630,2
1624125,2
1104440,2
1594730,2
1645224,2
929494,5
682775,2
398024,4
1858081,2
1172373,2
1123528,2
1153723,3
1601375,2
432833,2
735158,2
1220948,2
1039759,2
1034252,3
1322739,2
888466,2
1829325,3
1587117,3
1001635,2
719083,2
1145954,2
1587777,2
1825171,3
744678,2
187960,2
1021285,3
1024060,3
1107282,3
188452,2
185524,2
790758,4
1696391,2
728147,6
511831,2
730214,3
1626156,4
1567576,2
1851525,2
211174,2
695882,2
220162,3
734172,2
994911,4
1128664,2
103749,2
171090,2
1047206,2
1332089,2
867514,2
106601,2
1606242,4
1113332,2
1092820,2
1242634,2
1815786,2
1071009,2
1166673,2
1294149,2
695829,2
726675,3
1515486,2
1375074,3
1595082,3
697947,2
889924,3
1100475,2
193556,3
1035734,2
407792,2
1052315,2
830739,2
1143226,3
173728,3
1262276,3
1676826,2
1516223,2
996172,3
164437,2
781828,2
1305887,3
1155872,2
187529,2
1281273,4
2034195,2
232779,2
1477547,2
198431,3
1401564,4
1092994,6
184647,3
189884,2
716135,4
1852180,2
189724,2
1054455,2
531756,2
202175,2
989498,5
1042378,3
1231448,2
1497833,3
1497001,2
2147232,2
1570585,2
1031693,2
1490550,2
1092943,2
706424,2
190361,3
204563,3
1325720,2
1248569,2
939135,4
964054,3
1012549,2
1101707,2
155251,4
1366419,4
1843984,2
1050691,2
1042569,4
704112,3
103636,5
1810023,2
699081,2
167805,6
1818089,2
1658187,2
1597397,4
1072322,2
1227015,2
1838457,2
1245042,2
191157,2
858772,3
1471974,2
682867,2
743268,2
162475,3
715404,5
175002,2
1066649,2
718006,5
1113538,2
1223271,4
1363790,2
232511,2
964064,2
703172,2
1301361,2
1149870,3
935364,4
640249,3
1349161,4
707248,3
1037675,2
1661834,2
197009,3
729838,2
691707,4
1067849,4
750225,3
715923,3
1165933,2
1013244,4
747181,2
1628192,2
1809941,2
1005921,3
706594,3
896436,2
1855255,2
551785,2
1371093,2
1007604,4
1844189,3
1848658,2
1597763,2
728245,3
1084363,3
948903,4
1231120,2
199995,3
1830247,2
173270,2
581641,2
1101691,3
1870858,2
1150994,3
1587201,2
1120989,2
104032,4
887024,4
725003,2
996948,3
1134049,4
710123,2
723866,3
1390792,2
1158481,3
1382882,2
1099160,3
1098222,3
1632766,2
1309484,4
1259985,2
739755,2
1431107,2
1827247,2
697956,2
194889,2
1177759,2
1348257,2
108902,2
753463,2
1823422,2
1876517,2
1621264,2
692266,6
727468,3
187987,2
718920,2
221736,3
1318698,3
1731284,2
1052862,2
464102,2
2068609,2
1264677,2
863319,2
707246,3
170148,4
1173505,2
729073,2
715719,2
194072,3
1479612,3
1174956,7
1857989,2
423527,2
1108431,2
1261940,2
1373392,2
1027661,4
1937244,2
703769,11
1004050,2
729493,8
1114651,2
1617607,2
1044028,7
201100,2
667670,6
651239,5
933394,5
690586,7
1158558,2
726847,2
297592,3
1616951,2
1223815,2
58818,2
525025,2
723096,2
1242132,2
1137729,2
1028702,2
939262,3
173250,2
491230,3
173446,3
1377470,2
638833,2
684973,2
1313522,4
1088032,4
1907502,2
1368952,3
1612467,2
190419,2
445652,2
688187,4
675617,2
1309195,2
168421,3
152127,3
1140320,2
689526,2
1192210,2
770261,2
188395,2
1006474,2
1141709,3
1610025,2
1000472,2
1083500,3
197048,2
261680,2
1113610,3
642586,2
1652466,3
1843171,2
1495818,2
1836351,2
1511122,2
1088991,2
953174,2
1817398,3
745666,3
1350284,2
1824779,2
1178754,2
725510,3
914557,6
173363,3
205720,2
1143419,2
1116058,2
1247448,3
1143372,2
752765,6
1856079,2
1142410,2
1835590,2
1615961,2
1809246,2
963516,2
1109653,2
1343127,2
208911,2
1480999,4
1053531,4
178000,2
1173206,3
163930,4
1205665,2
1813366,4
1337648,2
1145607,2
970794,5
1137722,2
1475368,2
201531,3
1636797,3
715186,4
211979,3
1143092,2
1193105,2
1452896,2
209700,2
936811,2
187226,3
701958,2
208613,2
1102623,2
1352753,2
1933257,2
1076978,3
687215,2
1987257,2
1279418,2
693180,2
1348049,2
1150320,2
1570984,2
1460951,4
1104211,2
895189,2
1152331,2
105574,4
1556521,3
291252,2
1486935,2
1633135,2
1106291,2
191036,3
722671,3
1860273,2
216634,4
1371798,2
397493,3
1805935,2
1832073,2
1609127,3
1853313,2
731753,2
304292,2
122849,3
1085122,2
724966,3
696338,2
1103665,2
1139831,2
890199,3
1168828,3
1231916,2
1098759,2
419018,3
2067922,2
1421004,2
1514578,3
974710,2
1215953,2
1027738,6
1141460,2
180155,3
104015,2
282565,2
1167511,2
170169,2
1116526,2
1351900,2
1134124,4
1167677,2
1152207,2
108423,2
1029107,2
1187482,2
1493468,2
718833,2
188162,2
1835010,2
1401593,2
1078820,2
714239,2
1144367,4
1198437,3
2027625,2
1128065,3
1006418,2
1366327,2
1178197,2
202730,2
706932,2
103285,4
1811997,2
1538559,2
185415,2
1045086,2
1526146,2
1032009,2
1019348,2
1475030,2
1687717,2
170153,2
642822,4
1114950,2
1175372,2
1118888,2
1843843,2
671116,2
166371,4
1205618,2
737830,2
405820,3
137523,2
1155669,2
646163,2
1124775,6
1436107,2
731632,2
2018489,3
707713,3
223063,3
1158319,2
1196498,3
192823,3
170413,3
179225,5
708678,4
1042968,2
1137790,2
1135896,3
108893,3
1506618,2
1318450,2
1320312,4
1698021,3
1099098,2
1851409,2
1782764,2
1243886,2
173381,2
423206,2
1614091,2
912756,2
178896,2
2004613,2
1621575,2
712141,2
712461,3
1178267,2
1054878,4
1010802,2
163807,2
1184539,3
588810,2
1622738,2
1803128,2
1743028,2
892153,3
1839634,3
1173706,2
181211,2
914296,2
1174366,2
186304,3
703351,3
822385,2
187461,2
1324151,3
1141718,3
1146259,2
697993,2
1850763,2
861031,2
1168991,2
683108,2
2014297,2
181631,3
209767,2
722735,2
1147400,2
1889486,2
707308,3
1837333,2
1150943,7
1100899,3
1573891,2
1069750,2
721057,2
711978,4
2073452,2
553125,2
170923,2
1001154,3
1044723,2
204419,2
1031355,2
203416,2
1164438,2
1608983,2
405610,2
1098785,2
169192,3
1517673,2
1452703,4
2067326,2
1141742,2
1098557,2
420762,2
1014127,2
164677,2
713696,2
2049638,2
948203,2
2101584,2
203079,4
1035602,3
1002109,2
173117,7
1743905,2
2110566,2
196564,2
1170948,3
722050,2
720739,3
708997,3
970310,2
1151754,3
818181,3
735796,6
1523278,2
1521357,2
1700537,3
559947,2
425393,4
709198,2
1232323,2
183837,3
939223,3
206162,3
105745,2
173957,2
706186,6
1642129,2
2006617,2
1487212,2
716438,5
1134701,4
1791002,3
1013495,3
895220,2
1599109,2
1814040,2
1210084,2
701104,5
1138119,4
103624,2
708978,2
775491,3
189561,2
654169,2
960835,2
973691,3
1336794,2
1131088,2
726859,3
204731,3
211269,5
1204195,2
732074,4
1338022,2
591604,3
1167867,3
638654,5
1515601,3
1325694,4
1010658,2
1138277,2
638960,2
1594852,2
1038950,3
1117796,3
589191,2
993273,2
1051103,2
1349684,2
190688,2
740811,11
728225,2
208701,2
1843844,3
211107,5
1141301,3
747336,2
707260,4
1147139,3
942283,3
213406,2
692340,2
172273,3
1513977,2
718778,2
1099308,2
1765599,2
645151,2
1681528,2
201331,3
1791508,2
1367361,2
1230664,3
216610,2
690919,4
1451986,4
1687644,2
1317518,2
769824,2
686086,2
1573037,2
722217,2
1079131,2
1539740,2
1855590,2
1934772,2
1139579,2
698673,2
1397810,2
204630,3
1743353,2
1158488,2
725673,2
197253,2
709143,5
173950,2
718449,2
583850,5
1386215,4
1250158,2
733568,5
187210,3
1168219,2
1097771,2
103798,2
723582,2
702313,2
1809753,2
996353,2
1167412,2
1018982,4
1554500,4
1143436,2
1812503,3
1200768,2
1140484,3
1716377,2
1031048,2
196763,3
735976,7
1134781,2
1347910,3
1123096,2
1387289,2
182926,5
1001142,4
930271,5
205809,4
740900,2
646361,2
1377541,3
392669,2
683774,3
1506782,2
206703,2
810506,3
391201,2
645495,2
1225122,2
1027364,2
1052846,4
1014875,2
695680,2
991929,2
1354729,2
1144392,2
1412900,2
709942,2
734978,3
751391,3
1337921,3
220827,2
1510185,2
178881,3
705973,2
1317079,2
1020221,2
1223563,2
1846283,3
1370506,2
92195,2
636526,2
1066376,3
781970,3
1249905,2
1112417,3
1168152,2
1125471,3
1146400,2
1038547,2
1132182,2
1008779,8
727373,3
1005664,2
1374132,3
478715,3
1066620,2
708340,3
1849834,2
724766,2
225670,2
989634,2
460379,3
192608,3
81241,4
197936,2
1121299,2
1190694,3
968514,5
1104690,3
1205156,2
711255,2
1042416,3
109619,2
1249610,4
947743,4
1402204,2
1200394,2
1370187,2
1166493,2
1081714,5
1101110,5
1660937,2
1087443,2
205529,2
984768,2
724230,2
398781,2
1526008,2
1844246,2
161545,3
199622,5
1037453,4
1560433,2
1651725,2
1373709,2
797037,2
1004033,2
582676,3
1993280,2
1093553,3
1256297,2
181792,4
731735,2
436256,4
2059334,3
1013235,2
345662,2
1163832,3
761127,3
1029109,2
1175262,3
175538,10
1679840,2
1134464,2
1015414,2
1010428,2
1533562,2
717161,2
953266,2
188966,5
1174086,2
1596122,2
1371622,3
1152921,5
174805,5
1134612,5
1066711,2
1127195,3
152948,2
111899,2
2111190,2
145014,2
1817784,2
1070252,2
1331346,2
191174,2
187851,2
1015903,2
1156596,2
715080,4
1017561,17
1144033,2
188212,3
1089794,4
727262,3
700691,2
1785168,3
1162171,2
2003865,4
1626367,2
1295407,2
176557,6
1640409,2
1150371,2
1825492,2
452075,5
664060,3
726400,2
196789,2
1549218,2
1688286,3
2096090,2
720072,4
1139806,4
1466648,2
1175783,2
1522493,5
1827274,2
1178689,2
1346099,2
1559278,2
1850273,2
1382799,3
723302,2
1811915,2
1871785,3
1642569,2
1521411,2
1047039,2
1136853,3
1734452,2
1173720,2
1135315,5
189889,2
185723,2
1343253,3
1014277,2
1131667,2
707274,12
643820,3
721602,2
643237,5
1813359,2
1149825,2
170881,2
1738414,2
1000120,2
1552407,3
1603085,2
711605,3
703244,5
1164023,2
914178,3
712432,2
984891,2
693662,3
175676,2
935039,2
105455,2
1649796,2
1343314,2
192168,2
913752,2
170982,2
1731465,2
1624072,2
1392609,2
1449569,2
1134342,2
489966,2
1826367,2
1563135,2
1151092,2
1856925,2
1436262,2
1138563,2
1871390,2
910526,2
1012990,2
1029050,2
1024121,4
210725,2
1531495,3
1137488,2
1552687,2
1077799,3
647106,3
170698,3
1858277,2
1378708,2
735089,2
1092416,2
1005956,8
1381298,3
1385408,3
184489,2
1044313,3
1606086,2
1151530,3
1050532,14
778216,2
1619683,2
174373,3
1126690,3
191199,4
181492,2
888139,3
1172773,2
469367,2
1229074,3
1611323,2
868611,2
1015011,2
1025657,4
720124,6
165236,3
203689,2
103715,5
231715,8
736046,5
1134845,5
1614401,2
1639941,2
203198,2
104080,2
1602869,2
1234935,2
702806,4
1369749,2
1323894,2
